id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19187392,SES SIVINES 25,134213654,Joan,,Ciutadella de Menorca,40.0008,3.80253,Entire home/apt,140,6,2,2018-08-11,0.06,1,348
19216565,"Lovely villa with private pool, minutes from beach",6872572,Lina,,Sant Lluís,39.81622,4.25116,Entire home/apt,240,4,18,2019-09-12,0.55,1,301
19220918,Habitacion privada en atico con terraza y toilette,134534988,Dali,,Ciutadella de Menorca,40.00533,3.84582,Private room,72,5,7,2017-09-03,0.21,1,0
19222791,Espectaculares vistas y perfecta ubicación,27092084,Jaume,,Es Mercadal,40.06197,4.132,Entire home/apt,154,4,14,2019-09-24,0.42,1,47
19252789,BINI CEL · C / POOL HOT WATER · BEST PRICE WITH US,70295656,Víctor Manuel,,Sant Lluís,39.82056,4.23464,Entire home/apt,199,6,4,2019-09-27,0.20,7,279
19313074,Moderno apto vistas mar centro Mahón,74447821,Nestor,,Mahón,39.88962,4.26847,Entire home/apt,100,3,9,2017-09-24,0.26,2,0
19329143,Villa en Ciutadella en primera linea de mar,135396247,Albina,,Ciutadella de Menorca,39.99716,3.81474,Entire home/apt,450,4,8,2019-08-25,0.23,1,330
19342152,Moderno apartamento en preciosa cala,135512858,Carlos,,Ciutadella de Menorca,39.97826,3.83869,Entire home/apt,139,6,18,2019-09-03,0.53,1,211
19356883,Romántico apartamento junto al mar,6011817,Dolores,,Alaior,39.90197,4.07566,Entire home/apt,130,7,11,2019-08-24,0.32,2,233
19371497,Lovely apartment in Ciutadella by the sea,135784551,Margarita,,Ciutadella de Menorca,39.99554,3.83466,Entire home/apt,200,32,3,2017-08-28,0.09,1,90
19372027,Room with bathroom and beautiful port view,72506258,Corinna,,Mahón,39.89462,4.27446,Private room,65,3,37,2019-10-21,1.09,1,126
19379543,Luxury villa with sea views & private pool,135821066,Marc,,Alaior,39.90197,4.07446,Entire home/apt,177,1,17,2019-07-23,0.46,1,0
19402830,Apartamento en Menorca situado en Cala en Porter,99508282,Jose Manuel,,Alaior,39.87388,4.13399,Entire home/apt,45,5,20,2019-09-20,0.60,1,134
19412149,"Mallaui, a whole palace by the sea",136087677,Gabriel,,Ciutadella de Menorca,39.93457,3.90658,Entire home/apt,850,4,4,2019-07-09,0.19,1,63
19450503,Menorca - Secluded Casita,136377295,Angie,,Sant Lluís,39.84127,4.25736,Entire home/apt,115,5,11,2018-09-29,0.32,1,90
19465888,ESTUPENDO APARTAMENTO CON VISTAS AL MAR EN ARENAL,136531767,Natalia,,Es Mercadal,40.0232,4.17756,Entire home/apt,200,5,25,2019-09-09,0.75,2,354
19482077,Disfrute de Menorca,16660620,Damià,,Alaior,39.86747,4.13801,Entire home/apt,50,1,45,2020-03-01,1.29,7,327
19485818,Apart. 317 Calan Blanes a 500 mts de la playa,136764483,Miguel Angel,,Ciutadella de Menorca,40.00268,3.80916,Entire home/apt,100,6,7,2019-10-02,0.32,1,315
19527994,Villa on the beach of Son Bou,132843168,M Angeles,,Alaior,39.90339,4.0768,Entire home/apt,500,6,11,2019-09-09,0.32,1,194
19529500,APARTAMENTO  IDEAL PAREJAS EN SON PARC,54084056,Lyna,,Es Mercadal,40.01782,4.16198,Entire home/apt,200,7,42,2019-10-30,1.25,2,278
19590605,Anike Mao,79390247,Javier,,Mahón,39.88684,4.26212,Entire home/apt,80,6,16,2019-09-10,0.47,4,165
19600347,Menorca,127729642,Carme,,Alaior,39.93176,4.13503,Private room,60,3,22,2019-12-21,0.65,1,347
19628632,APARTAMENTO CON VISTA AL MAR Y CERCA A LA PLAYA,138097004,Monica,,Es Mercadal,40.0214,4.17779,Entire home/apt,200,6,15,2019-09-06,0.45,1,348
19654294,S'Havanera 3,37015330,Roger,,Es Castell,39.88057,4.29226,Private room,40,2,24,2019-09-17,0.70,3,335
19654760,S'Havanera 4,37015330,Roger,,Es Castell,39.88156,4.29067,Private room,40,2,31,2019-08-09,0.91,3,335
19655122,S'Havanera 5,37015330,Roger,,Es Castell,39.88145,4.29191,Private room,40,2,26,2019-09-03,0.76,3,335
19667169,Villa 10 personnes piscine privée dans les pins,6384904,Leila,,Sant Lluís,39.83015,4.29226,Entire home/apt,399,4,4,2019-07-16,0.12,1,291
19669188,Jardín al mar,13574467,Joan,,Es Mercadal,40.04556,4.10942,Entire home/apt,140,3,12,2019-11-02,0.36,1,306
19683538,"❤️ VILLA, near BEACH, WIFI, 3BR, Pool, Finca Charme",102250014,Alex,,Alaior,39.87873,4.13625,Entire home/apt,250,6,4,2019-08-27,0.14,1,337
19707191,Casita Mercè - Biniancolla,13024728,Menorca Habitat,,Sant Lluís,39.81345,4.26299,Entire home/apt,115,7,8,2019-09-22,0.24,31,0
